board_state,action
217b034802240112,0
17b134802242112,2
17b134800341222,2
17b134800341123,0
27b014803342123,1
227b014803341123,1
227b114813340123,0
27b214823342123,0
227b014823343123,0
27b114833343123,2
127b024803443123,2
127b024801353123,0
7b014813353223,1
117b334802351023,2
27b144802350123,1
127b144802350123,0
127b044802352123,0
127b044812352123,0
27b144822352123,2
27b115803352123,0
27b115813352123,2
127b025801452123,1
137b225801450023,0
207b035812452123,1
237b125821451023,2
237b125821451123,2
237b125821452223,2
237b125821451233,3
237b125821451242,1
237b125821551222,2
237b125812160123,3
237b125812161231,1
237b235812160131,3
237b235812161311,1
347b225803260101,2
347b035803260102,2
347b135803260012,0
7b015834261412,1
317b155810260012,2
317b016801260112,1
327b026800260112,2
327b026801260022,0
b007813663132,2
b007811373132,0
100b000810773242,2
1b001800183242,1
322b001900420010,2
33b001900420101,1
33b011901420001,2
4b012901420001,0
b004900222241,2
100b004900030341,1
135b000910030001,2
135b000900131001,2
135b000900131002,2
135b001900130012,1
135b002900130012,1
135b012900230002,1
135b013900130002,0
1b005903331112,2
1b005900341122,1
111b005901340022,2
12b005911340003,0
b002910541233,2
b002901541124,2
b202901540224,2
b003901540134,1
23b005900350100,2
23b005900351001,0
b103900551231,2
b013900261231,1
113b022900360011,0
3b102901361211,1
213b022910360011,0
3b012921361211,2
103b012921360122,2
13b012921360113,2
13b112921360023,1
123b212900360123,0
3b012912362223,2
3b112912360233,2
103b022912360024,1
233b002901360024,2
24b002911360024,0
14b002902361124,0
104b012902361124,0
104b012902362124,0
14b012912362124,1
124b222901361024,1
134b212910360124,2
134b212901361124,2
134b212921360224,1
134b322902361024,2
134b133902360124,2
134b114902360124,1
235b013902261104,1
235b113902260114,0
35b213922261114,1
335b113912260114,1
335b213902261114,2
245b213900360124,0
b005924463224,2
10b005902560334,0
20b010902660334,2
2b011900270044,0
2b101900270144,0
102b001900271144,1
212b101900270044,0
22b001920271144,0
2b101922271144,1
122b211911270044,0
102b101922271244,2
12b012902370125,1
23b123901270005,1
134b012900071005,1
234b012910070005,1
234b112901070005,1
234b122900071005,2
234b013900070115,2
234b013910070025,1
234b113900271005,2
234b123900270015,0
14b003923271215,0
14b013923271215,1
224b133902270115,0
24b133922271115,1
124b233912271115,1
124b233922271115,2
124b124902370125,1
235b123901270005,0
100b035922371125,1
135b223911270105,2
135b033902271015,2
135b104900370025,0
15b004900372325,0
105b004901372325,1
115b234910370025,0
5b114921371325,1
125b234911370025,2
125b234902370125,0
25b134912372125,1
225b234912370125,2
35b234912371125,1
245b224901370125,2
245b034921370125,1
345b034902370125,0
45b134902373125,1
145b334902371125,1
145b334912371125,2
145b044912371225,1
255b134900370225,1
255b134912370025,1
255b234902370125,1
355b034902371125,1
355b134902371125,1
355b234912370125,2
136b234912370125,1
146b224911370125,2
146b134902370125,0
46b134902372125,1
146b234912370125,3
146b234912371251,1
146b234923371051,2
146b234912470151,1
146b235912570111,2
146b235912570212,3
146b235912572121,1
146b236912272111,3
146b236913712210,2
146b236913711031,3
146b236913711311,2
146b236913711132,3
146b236913712321,1
147b247913222001,2
147b247901330121,3
147b247914101210,2
147b247911410121,2
147b247902411121,2
147b247902411221,2
147b247912410131,3
147b247912411311,1
158b224923120001,2
158b034923120021,1
158b244900122021,1
158b344910120021,2
158b035910220021,2
158b035900130221,1
158b035912130021,1
258b035902131021,1
258b135902130121,3
258b135921321210,2
258b135921322121,1
258b135932321021,3
258b135932321211,1
258b135933321211,3
258b135943201221,3
258b135943211310,2
258b135943211131,3
258b135943212311,3
258b135943212321,1
258b145943322001,2
258b145904420221,2
258b145900520131,1
258b146901320101,2
258b146901320022,1
258b146901330021,3
258b146914002101,1
258b256921010020,2
258b256901220002,2
258b256900132002,2
258b256900130103,3
258b256913001310,1
368b246900110000,3
368b246920002000,1
368b346920100000,1
468b246901100000,3
468b246920010000,1
468b346900011000,3
468b346910011000,3
468b346920001010,3
468b346920002010,3
468b346921002100,2
468b346910210021,2
468b346901211021,1
468b346911320001,3
468b346923211000,2
468b346923210011,1
468b346923220110,3
468b346923302020,3
468b346924103000,1
468b356920103010,3
468b356921003101,1
468b356922013001,3
468b356931103100,3
468b356932003110,1
468b456932101100,3
468b456932112000,1
568b356922110100,2
568b356910320001,2
568b356901320011,3
568b356913202010,2
568b356901321021,2
568b356901321121,1
568b356912321021,1
568b356922321021,3
568b356933211210,2
568b356904211121,1
568b356914321100,2
568b356914320012,1
568b356914330011,3
568b356914412000,3
568b356915102001,3
568b356915112100,1
568b366911112001,2
568b137900220021,2
568b137900030121,3
568b137930001211,2
568b137901030122,1
568b137912230002,1
568b237902231002,1
568b237912230202,1
568b237913230012,1
568b247910230112,1
568b247911230112,3
568b247922302210,1
568b347923300110,3
568b347924202000,2
568b347902420102,3
568b347924201201,1
568b357922211002,2
568b357912310012,3
568b357912311210,1
568b357923310110,2
568b357902410012,0
8b167955413212,2
8b167916413212,0
8b207927413212,1
378b327900412012,1
478b227901410012,3
478b379014101201,1
488b349122101000,2
49b349100310011,1
35ab003201110000,1
35ab013210110000,1
35ab113200110100,1
35ab123200110010,2
35ab123200020101,2
35ab123200020012,3
35ab123220101200,2
35ab123200211012,3
35ab123221002210,1
35ab123231100201,3
35ab123232002110,2
35ab123200321022,2
35ab123200321013,2
35ab123210320023,1
35ab224300230010,1
35ab224400200110,1
35ab224401201010,1
35ab224411200012,3
35ab350022001201,3
35ab350030101210,1
46ab322010100000,3
46ab330020000001,1
46ab330120000010,1
46ab331120001000,3
46ab420020001100,3
46ab420120002000,3
46ab421020002010,3
46ab421020012100,3
46ab421121002100,3
46ab422021102100,3
46ab431022002100,3
46ab431030002101,3
46ab431030002210,3
46ab431030003101,1
56ab431101000001,3
56ab432011001000,2
56ab043200020011,1
56ab043300110100,3
56ab440020101000,1
56ab441020001010,1
56ab442020001010,1
56ab442020111000,1
56ab442120101010,1
56ab442121201000,1
56ab443121001100,1
56ab443122001010,1
56ab443122101100,3
56ab531031002010,3
56ab531031102100,3
56ab531032002110,3
56ab531232002200,3
56ab531232003001,3
56ab531232003101,1
66ab431202011100,1
66ab431212010101,1
66ab431212021100,2
7ab431200132002,1
47ab232210030002,2
47ab023300131002,1
47ab123410120000,3
47ab123422000100,2
47ab123400030011,2
47ab123400130002,3
47ab123413012000,3
47ab123413102100,1
47ab223423100110,1
47ab323423200100,2
47ab323402320011,3
47ab323423202001,3
47ab323423202110,2
47ab323412320022,3
47ab323412323001,2
47ab323412321031,2
47ab323412321131,3
47ab323412322311,1
47ab334413122011,2
47ab004513121022,1
47ab234520130020,2
47ab234512130002,3
47ab234512132100,2
47ab234512130121,3
47ab234512131211,1
47ab234523231001,2
47ab234523230012,3
47ab234523231210,2
47ab234523231121,3
47ab234523232211,3
47ab234523233201,3
47ab234523233211,1
47ab344532230111,1
47ab444512230111,1
57ab144502232111,0
17ab544512232111,2
17ab055501331212,0
7ab055511332212,1
17ab255511330212,0
17ab155521331212,1
27ab255511331212,2
27ab125600241212,1
27ab235610240012,2
27ab235601240212,3
27ab235612402121,2
27ab235611242121,3
27ab235622412121,3
27ab235634112121,1
37ab335624122120,1
47ab335614120120,2
47ab145614120012,3
47ab145614121210,2
47ab145614121121,1
47ab255611121021,3
47ab266021201211,1
47ab366111200211,1
47ab366211201210,3
47ab372122001210,3
47ab372130101210,3
47ab372131011210,3
47ab372132021210,2
47ab372101330121,3
47ab372114101210,1
48ab342122200100,1
48ab343122100100,3
48ab343131011000,1
48ab443211020000,1
58ab143301000010,1
58ab143301100010,1
58ab143301210000,2
58ab014401210001,2
58ab001501210011,2
58ab011501210002,2
58ab002501211002,2
58ab102501210012,2
58ab112501210012,2
58ab022501210112,2
58ab003501210122,1
58ab023502310002,1
58ab034500010022,2
58ab034520010003,1
58ab234500010013,1
58ab234510110003,3
58ab234521003100,2
58ab234500211031,2
58ab234501210131,3
58ab234512111310,3
58ab234512211310,2
58ab234511310131,1
58ab234512420001,3
58ab234512421100,3
58ab234512422100,2
58ab234512420121,3
58ab234512421211,2
58ab234512421122,1
58ab235522231100,2
58ab023602330102,1
58ab034611030002,1
58ab134601031002,1
58ab234601030102,3
58ab234613011200,2
58ab234611310012,3
58ab234623101201,2
58ab234602312121,3
58ab234623112121,3
58ab234623212121,1
58ab344621320100,2
58ab035621320101,1
58ab235602320101,3
58ab235623202001,3
58ab235623212100,1
58ab345621210010,2
58ab345621211001,3
58ab345621212002,1
58ab345631210102,3
58ab345631211202,3
58ab345631211301,1
58ab445611220301,2
58ab055620230031,1
58ab255601230031,2
58ab026611230031,1
58ab126611230031,1
58ab226611230031,2
58ab003712230031,1
58ab123702230031,2
58ab123710330031,2
58ab123710140031,2
58ab123710240031,2
58ab123701240131,1
58ab123702240131,2
58ab123701340131,1
58ab124702341001,1
58ab234700340011,2
58ab234710340002,2
58ab234701340102,2
58ab234701340112,2
58ab234711340022,3
58ab234723413000,1
58ab345730011000,3
58ab345731101000,2
58ab345700320021,3
58ab345732102100,2
58ab345713210021,3
58ab345713212110,2
58ab345713210122,3
58ab345713211301,3
58ab345713211311,3
58ab345713211322,1
58ab345724311002,3
58ab345724311210,1
58ab355722311011,1
58ab355722321011,2
58ab036713320012,1
58ab146701330010,3
58ab146714001100,1
58ab256711000010,3
58ab256720001100,3
58ab256720002100,2
58ab256700021021,2
58ab256700120121,1
58ab256711120021,3
58ab256721202101,2
58ab256722120022,1
58ab356702130220,2
58ab356702130103,3
58ab356721301301,2
58ab356712130131,0
18ab556732131131,3
18ab667232132310,2
18ab077232131231,1
18ab377213130231,3
18ab382013132311,1
19ab342311212000,2
19ab342302210012,1
19ab343312110002,2
19ab034401221002,2
19ab003500130112,2
19ab003510130022,1
29ab003500130122,1
29ab113500130022,2
29ab023500130103,2
29ab123500130013,3
29ab123513001310,1
29ab223514101000,2
29ab033501410011,2
29ab014501410002,1
29ab025500210002,2
29ab002610210002,2
29ab002611210002,2
29ab002602210012,1
29ab023610110002,1
29ab123600110012,3
29ab123621001200,2
29ab123601210012,3
29ab123612101220,3
29ab123612101301,2
29ab123601211131,2
29ab123601211231,3
29ab123612111231,1
29ab233612120031,2
29ab124612120031,3
29ab124612123110,3
29ab124612123201,3
29ab124612123211,1
29ab234632221001,1
39ab334612220011,1
49ab134602221011,1
49ab234612220011,3
49ab234613202001,2
49ab234611320021,2
49ab234602320121,3
49ab234623211210,2
49ab234623211121,2
49ab234623211221,1
49ab344612321000,2
49ab035612320011,1
49ab135612320011,1
49ab235602321011,1
49ab235612321011,1
49ab235622320111,2
49ab235603320212,1
49ab245612330010,3
49ab245612401010,1
49ab245622410010,1
49ab345602411010,3
49ab345624112000,1
49ab355630110010,1
49ab455600210010,1
59ab055600210110,1
59ab155601210010,2
59ab016601210011,2
59ab001701210012,1
59ab011701210012,2
59ab102701210012,2
59ab012701210112,2
59ab012711210022,1
59ab123700211002,3
59ab123721011200,2
59ab123700220112,1
59ab123701231010,3
59ab123712302001,3
59ab123712322100,2
59ab123712321021,2
59ab123712321121,2
59ab123712321221,3
59ab123712321311,1
59ab234713121001,2
59ab234713120012,3
59ab234713121210,2
59ab234713121121,1
59ab244721120121,2
59ab025702221121,1
59ab135701321001,1
59ab235701320101,1
59ab235702321001,3
59ab235723212000,2
59ab235723211002,3
59ab235723211201,2
59ab235723211121,2
59ab235723211221,3
59ab235723211311,3
59ab235723211322,2
59ab235723211133,3
59ab235723212401,3
59ab235723212411,3
59ab235723212421,1
59ab345724320001,3
59ab345724321020,1
59ab355720321120,1
59ab355721321021,2
59ab236721320121,1
59ab336702321021,1
59ab336712321021,1
59ab336722320121,2
59ab146703320121,0
9ab146753321121,1
19ab546713322121,3
19ab546714212121,1
19ab556711322010,2
19ab066702322021,1
19ab266702321021,2
19ab027702322121,2
19ab002812322121,1
29ab222801321021,2
29ab223801320121,2
29ab033811320121,1
29ab134812220001,3
29ab134813221000,3
29ab134813301010,2
29ab134800140012,1
29ab134800240102,1
29ab134801241002,2
29ab134801241012,2
29ab134801240122,1
29ab134802340012,3
29ab134823401210,2
29ab134802342121,1
29ab134822341121,2
29ab134803342221,1
29ab144822341021,2
29ab115803340121,2
29ab025810440121,1
29ab125821440021,2
29ab125802150121,3
29ab125821511210,1
29ab126821111202,2
29ab126802120213,1
29ab136802220013,3
29ab136832101300,2
29ab136803211013,1
29ab246800211013,3
29ab246821002301,3
29ab246821102310,3
29ab246822102310,3
29ab246831022310,2
29ab246803121231,1
39ab146813120231,3
39ab146813122311,3
39ab146813122321,1
39ab246824120121,1
39ab356801122021,3
39ab356822103100,3
39ab356831103100,1
49ab456802100100,3
49ab456821001010,3
49ab456821002002,2
49ab456800210103,3
49ab456821001310,1
59ab256811110300,3
59ab256822003010,2
59ab256800030131,1
59ab256801330021,2
59ab256810140021,2
59ab256800240121,1
59ab256801340011,2
59ab256801341002,2
59ab256821340012,3
59ab256821341210,2
59ab256821341121,3
59ab256821342211,0
19ab556821343211,2
19ab066821341322,0
19ab166821341322,0
19ab266821341322,1
19ab366811341322,2
19ab137802340133,2
19ab137802340114,1
29ab037802352110,2
29ab037802351022,1
29ab137802351022,2
29ab137802350113,0
9ab137822351113,1
19ab237812352113,2
19ab237812351223,1
19ab237823351023,2
19ab237812450123,0
19ab137822451123,0
29ab237822451123,0
19ab237832451123,2
19ab237832451223,1
19ab237833451123,2
19ab237804451223,0
19ab137824451223,2
19ab137812550133,2
19ab137801261014,1
29ab137801261014,1
29ab237801261014,1
39ab137801261014,1
39ab237811260014,2
39ab237802261014,1
39ab237812261014,1
39ab237822261014,2
39ab237812360024,3
39ab237812362401,2
39ab237812362241,1
39ab237813362141,2
39ab237811462141,1
39ab237812562101,3
39ab237812562220,1
39ab237813562120,2
39ab237813561212,1
39ab247822560112,1
39ab347812560112,1
49ab147812560112,2
49ab147812561022,2
49ab147812561013,1
49ab247812561013,0
10ab497824562213,0
10ab197844563213,2
11ab197805563213,1
21ab397805561213,1
21ab397815561213,3
21ab397816611213,2
21ab397811711213,1
21ab398821111203,2
21ab039922120123,1
31ab139902120123,3
31ab13a021211230,1
31bb132121301210,2
131c132102130121,3
131c132121301211,1
241c212212310010,2
241c021312311001,2
241c121312310002,3
241c121312312010,2
241c121312310121,3
241c121312311212,1
242c233312111002,2
242c023401221012,1
242c123401230011,2
242c123411230002,2
242c123412230002,1
242c233400231002,2
242c024401230012,2
242c022501230012,1
243c022501130102,2
243c003501230012,1
244c012500130012,2
25c112500130012,1
125c012500230022,1
125c013500231002,2
125c013500230212,1
125c013502230112,0
25c113502231112,0
25c013512232112,1
125c213502231112,2
125c213500331122,1
125c224511230002,1
135c214510230102,2
135c214511230012,2
135c214512230012,3
135c214513301210,3
135c214514001211,1
135c214524110210,2
135c214502420121,1
135c215502221101,1
136c212512120101,3
136c212512122100,2
136c212512121021,0
106c132521122221,2
116c132502220231,1
216c033513320001,1
216c144500020101,3
216c155021002000,2
216c001601210002,1
226c001600210102,0
100c006602112122,0
c106612112122,2
c011701220213,0
c101702220213,1
131c002700120103,0
c011703221113,2
c002700331123,2
c002700041223,2
c012700040133,0
100c000700240233,0
100c000700241233,0
c000710242233,1
122c223700040003,0
1c000710242333,0
20c001710242333,0
100c001712242333,0
100c001722242333,0
c011712243333,2
200c002701340044,2
2c002711340005,1
113c003700041005,2
23c003710040015,0
c000710441215,0
c010700442215,0
1c000701442215,1
211c124700140005,0
c101721441215,1
111c224710140015,0
20c101721441225,0
10c121721441225,2
11c121702150135,2
12c121702150135,1
112c132701360000,2
22c132701360100,2
3c132711360001,1
233c012700360021,2
24c012700361021,0
4c102702361121,1
224c012700362021,1
324c112700360021,0
204c002732361121,1
224c312710360121,1
224c322710361021,2
34c033701361121,2
34c004701361221,1
